fecha,Energia
2012-05-07,351945
2012-05-08,357521
2012-05-09,338025
2012-05-10,332113
2012-05-11,335333
2012-05-12,307804
2012-05-13,291817
2012-05-14,329480
2012-05-15,346339
2012-05-16,352858
2012-05-17,341466
2012-05-18,339080
2012-05-19,328154
2012-05-20,328666
2012-05-21,368308
2012-05-22,357553
2012-05-23,352147
2012-05-24,373304
2012-05-25,392092
2012-05-26,375988
2012-05-27,374516
2012-05-28,385645
2012-05-29,411402
2012-05-30,388795
2012-05-31,367141
2012-06-01,350728
2012-06-02,300897
2012-06-03,293412
2012-06-04,339765
2012-06-05,342661
2012-06-06,338794
2012-06-07,351189
2012-06-08,362160
2012-06-09,353522
2012-06-10,356310
2012-06-11,389511
2012-06-12,402038
2012-06-13,378131
2012-06-14,366460
2012-06-15,384626
2012-06-16,377095
2012-06-17,354727
2012-06-18,392579
2012-06-19,431831
2012-06-20,448186
2012-06-21,454029
2012-06-22,423721
2012-06-23,378046
2012-06-24,369930
2012-06-25,405077
2012-06-26,368261
2012-06-27,378279
2012-06-28,420890
2012-06-29,474753
2012-06-30,301830
2012-07-01,336539
2012-07-02,359591
2012-07-03,412088
2012-07-04,408437
2012-07-05,426961
2012-07-06,439455
2012-07-07,458338
2012-07-08,437649
2012-07-09,416285
2012-07-10,419579
2012-07-11,411606
2012-07-12,416341
2012-07-13,409666
2012-07-14,384290
2012-07-15,383985
2012-07-16,434907
2012-07-17,464577
2012-07-18,465119
2012-07-19,424273
2012-07-20,401543
2012-07-21,366016
2012-07-22,372426
2012-07-23,431501
2012-07-24,445957
2012-07-25,413408
2012-07-26,472522
2012-07-27,436714
2012-07-28,390461
2012-07-29,366413
2012-07-30,410894
2012-07-31,431065
2012-08-01,427737
2012-08-02,430233
2012-08-03,443134
2012-08-04,419447
2012-08-05,394330
2012-08-06,400579
2012-08-07,411620
2012-08-08,429536
2012-08-09,427448
2012-08-10,391466
2012-08-11,334366
2012-08-12,320261
2012-08-13,367488
2012-08-14,384916
2012-08-15,383640
2012-08-16,395629
2012-08-17,387942
2012-08-18,345194
2012-08-19,322441
2012-08-20,355494
2012-08-21,363987
2012-08-22,368264
2012-08-23,384080
2012-08-24,398919
2012-08-25,379181
2012-08-26,363458
2012-08-27,401152
2012-08-28,405489
2012-08-29,391955
2012-08-30,388252
2012-08-31,409485
2012-09-01,392715
2012-09-02,360586
2012-09-03,359076
2012-09-04,399274
2012-09-05,412643
2012-09-06,415913
2012-09-07,408924
2012-09-08,348642
2012-09-09,295765
2012-09-10,327746
2012-09-11,336964
2012-09-12,347720
2012-09-13,365693
2012-09-14,355664
2012-09-15,310507
2012-09-16,293302
2012-09-17,328991
2012-09-18,346314
2012-09-19,324779
2012-09-20,326654
2012-09-21,330143
2012-09-22,306234
2012-09-23,285761
2012-09-24,320276
2012-09-25,331362
2012-09-26,338163
2012-09-27,342443
2012-09-28,332489
2012-09-29,298322
2012-09-30,280535
2012-10-01,314810
2012-10-02,334350
2012-10-03,339871
2012-10-04,334922
2012-10-05,332871
2012-10-06,300698
2012-10-07,293234
2012-10-08,342363
2012-10-09,351956
2012-10-10,343606
2012-10-11,353910
2012-10-12,339900
2012-10-13,318766
2012-10-14,293757
2012-10-15,314873
2012-10-16,342085
2012-10-17,341937
2012-10-18,332820
2012-10-19,336641
2012-10-20,311956
2012-10-21,300531
2012-10-22,332029
2012-10-23,336036
2012-10-24,333632
2012-10-25,337239
2012-10-26,331175
2012-10-27,310390
2012-10-28,309152
2012-10-29,371284
2012-10-30,396509
2012-10-31,381887
2012-11-01,370383
2012-11-02,365065
2012-11-03,345511
2012-11-04,314752
2012-11-05,371618
2012-11-06,390911
2012-11-07,376867
2012-11-08,382389
2012-11-09,379344
2012-11-10,332275
2012-11-11,305109
2012-11-12,331811
2012-11-13,374658
2012-11-14,400824
2012-11-15,396962
2012-11-16,390532
2012-11-17,358848
2012-11-18,337146
2012-11-19,364465
2012-11-20,365072
2012-11-21,361755
2012-11-22,326306
2012-11-23,313489
2012-11-24,348704
2012-11-25,363288
2012-11-26,380271
2012-11-27,387468
2012-11-28,402070
2012-11-29,414483
2012-11-30,397126
2012-12-01,354331
2012-12-02,327588
2012-12-03,338033
2012-12-04,350105
2012-12-05,356909
2012-12-06,381338
2012-12-07,381536
2012-12-08,342768
2012-12-09,340344
2012-12-10,359839
2012-12-11,395912
2012-12-12,412760
2012-12-13,412733
2012-12-14,406706
2012-12-15,369283
2012-12-16,328042
2012-12-17,357787
2012-12-18,378206
2012-12-19,387478
2012-12-20,394255
2012-12-21,418977
2012-12-22,397793
2012-12-23,378261
2012-12-24,356948
2012-12-25,324635
2012-12-26,368611
2012-12-27,402786
2012-12-28,399995
2012-12-29,382996
2012-12-30,384977
2012-12-31,403575
2013-01-01,362392
2013-01-02,406720
2013-01-03,435607
2013-01-04,431505
2013-01-05,403581
2013-01-06,364731
2013-01-07,397880
2013-01-08,419852
2013-01-09,395103
2013-01-10,390497
2013-01-11,373714
2013-01-12,325653
2013-01-13,303666
2013-01-14,363556
2013-01-15,409670
2013-01-16,410721
2013-01-17,406826
2013-01-18,412469
2013-01-19,382646
2013-01-20,354834
2013-01-21,417346
2013-01-22,480711
2013-01-23,492514
2013-01-24,469317
2013-01-25,484223
2013-01-26,425907
2013-01-27,407947
2013-01-28,403734
2013-01-29,363974
2013-01-30,345800
2013-01-31,406863
2013-02-01,464427
2013-02-02,460149
2013-02-03,409279
2013-02-04,441808
2013-02-05,420267
2013-02-06,403145
2013-02-07,409193
2013-02-08,397767
2013-02-09,386902
2013-02-10,371492
2013-02-11,364362
2013-02-12,384892
2013-02-13,397540
2013-02-14,405787
2013-02-15,400812
2013-02-16,394350
2013-02-17,413876
2013-02-18,433554
2013-02-19,404223
2013-02-20,437851
2013-02-21,440854
2013-02-22,417919
2013-02-23,360449
2013-02-24,351604
2013-02-25,395856
2013-02-26,411909
2013-02-27,398810
2013-02-28,415667
2013-03-01,412096
2013-03-02,395076
2013-03-03,394472
2013-03-04,415924
2013-03-05,406926
2013-03-06,418947
2013-03-07,413859
2013-03-08,401600
2013-03-09,365300
2013-03-10,305170
2013-03-11,337425
2013-03-12,371361
2013-03-13,402568
2013-03-14,417551
2013-03-15,393799
2013-03-16,335619
2013-03-17,335461
2013-03-18,397294
2013-03-19,394109
2013-03-20,398928
2013-03-21,423957
2013-03-22,423849
2013-03-23,364555
2013-03-24,356343
2013-03-25,410017
2013-03-26,415596
2013-03-27,404993
2013-03-28,394554
2013-03-29,360890
2013-03-30,324967
2013-03-31,300919
2013-04-01,339443
2013-04-02,381928
2013-04-03,384147
2013-04-04,383031
2013-04-05,367424
2013-04-06,327807
2013-04-07,292625
2013-04-08,318969
2013-04-09,329129
2013-04-10,336892
2013-04-11,341604
2013-04-12,339363
2013-04-13,315351
2013-04-14,299341
2013-04-15,315873
2013-04-16,326232
2013-04-17,328132
2013-04-18,332985
2013-04-19,329458
2013-04-20,317283
2013-04-21,308284
2013-04-22,330594
2013-04-23,330083
2013-04-24,331975
2013-04-25,343518
2013-04-26,336427
2013-04-27,299819
2013-04-28,285588
2013-04-29,320696
2013-04-30,330163
2013-05-01,334446
2013-05-02,338410
2013-05-03,332918
2013-05-04,305102
2013-05-05,285166
2013-05-06,320408
2013-05-07,332066
2013-05-08,330645
2013-05-09,334165
2013-05-10,333054
2013-05-11,298570
2013-05-12,281857
2013-05-13,321572
2013-05-14,337769
2013-05-15,341402
2013-05-16,355213
2013-05-17,346815
2013-05-18,319144
2013-05-19,309214
2013-05-20,364926
2013-05-21,392264
2013-05-22,383387
2013-05-23,358686
2013-05-24,324992
2013-05-25,292284
2013-05-26,274548
2013-05-27,277788
2013-05-28,333922
2013-05-29,382041
2013-05-30,402518
2013-05-31,403585
2013-06-01,362664
2013-06-02,331976
2013-06-03,338874
2013-06-04,342703
2013-06-05,348563
2013-06-06,354940
2013-06-07,337863
2013-06-08,306397
2013-06-09,312612
2013-06-10,355703
2013-06-11,363429
2013-06-12,395162
2013-06-13,391350
2013-06-14,349620
2013-06-15,324554
2013-06-16,317514
2013-06-17,373878
2013-06-18,382511
2013-06-19,359981
2013-06-20,365969
2013-06-21,384713
2013-06-22,376654
2013-06-23,372886
2013-06-24,409553
2013-06-25,422868
2013-06-26,414694
2013-06-27,393966
2013-06-28,398739
2013-06-29,347581
2013-06-30,328221
2013-07-01,353997
2013-07-02,359127
2013-07-03,372628
2013-07-04,341881
2013-07-05,339536
2013-07-06,352545
2013-07-07,339240
2013-07-08,380950
2013-07-09,416205
2013-07-10,421573
2013-07-11,379245
2013-07-12,371332
2013-07-13,355071
2013-07-14,374143
2013-07-15,438157
2013-07-16,459107
2013-07-17,465174
2013-07-18,466504
2013-07-19,467749
2013-07-20,411351
2013-07-21,368226
2013-07-22,399729
2013-07-23,408534
2013-07-24,384079
2013-07-25,361789
2013-07-26,363031
2013-07-27,343142
2013-07-28,309622
2013-07-29,339293
2013-07-30,359080
2013-07-31,363796
2013-08-01,370575
2013-08-02,366277
2013-08-03,337439
2013-08-04,319178
2013-08-05,346718
2013-08-06,368755
2013-08-07,389096
2013-08-08,398369
2013-08-09,391879
2013-08-10,363366
2013-08-11,346301
2013-08-12,387846
2013-08-13,388706
2013-08-14,341226
2013-08-15,333563
2013-08-16,338143
2013-08-17,317455
2013-08-18,303367
2013-08-19,356018
2013-08-20,383432
2013-08-21,392275
2013-08-22,390289
2013-08-23,387642
2013-08-24,348177
2013-08-25,331849
2013-08-26,381233
2013-08-27,409081
2013-08-28,425569
2013-08-29,417294
2013-08-30,413989
2013-08-31,380621
2013-09-01,347295
2013-09-02,351665
2013-09-03,358415
2013-09-04,348399
2013-09-05,361679
2013-09-06,349620
2013-09-07,326458
2013-09-08,332308
2013-09-09,379959
2013-09-10,434237
2013-09-11,433382
2013-09-12,400835
2013-09-13,347234
2013-09-14,291688
2013-09-15,278016
2013-09-16,322005
2013-09-17,329480
2013-09-18,331165
2013-09-19,345257
2013-09-20,360450
2013-09-21,328516
2013-09-22,279682
2013-09-23,314866
2013-09-24,325599
2013-09-25,325910
2013-09-26,331637
2013-09-27,330841
2013-09-28,300253
2013-09-29,283554
2013-09-30,319965
2013-10-01,330728
2013-10-02,339268
2013-10-03,348888
2013-10-04,353879
2013-10-05,326377
2013-10-06,312104
2013-10-07,319442
2013-10-08,317785
2013-10-09,317429
2013-10-10,320222
2013-10-11,317820
2013-10-12,290795
2013-10-13,277720
2013-10-14,310735
2013-10-15,323643
2013-10-16,324719
2013-10-17,323440
2013-10-18,322108
2013-10-19,300656
2013-10-20,292418
2013-10-21,327217
2013-10-22,335819
2013-10-23,348557
2013-10-24,368179
2013-10-25,368305
2013-10-26,350612
2013-10-27,308110
2013-10-28,338156
2013-10-29,340966
2013-10-30,334928
2013-10-31,327903
2013-11-01,317676
2013-11-02,301276
2013-11-03,305024
2013-11-04,357879
2013-11-05,351819
2013-11-06,340290
2013-11-07,338944
2013-11-08,366504
2013-11-09,345545
2013-11-10,313202
2013-11-11,359895
2013-11-12,381524
2013-11-13,408341
2013-11-14,399255
2013-11-15,377121
2013-11-16,323209
2013-11-17,297792
2013-11-18,323691
2013-11-19,367112
2013-11-20,378485
2013-11-21,369235
2013-11-22,345145
2013-11-23,340698
2013-11-24,382900
2013-11-25,424894
2013-11-26,404251
2013-11-27,408265
2013-11-28,386284
2013-11-29,360111
2013-11-30,360854
2013-12-01,353313
2013-12-02,369749
2013-12-03,374560
2013-12-04,354906
2013-12-05,345587
2013-12-06,375923
2013-12-07,379727
2013-12-08,391399
2013-12-09,404632
2013-12-10,420639
2013-12-11,439711
2013-12-12,444828
2013-12-13,442332
2013-12-14,400229
2013-12-15,385326
2013-12-16,428480
2013-12-17,422910
2013-12-18,420390
2013-12-19,410549
2013-12-20,374443
2013-12-21,327111
2013-12-22,306104
2013-12-23,343511
2013-12-24,380874
2013-12-25,382944
2013-12-26,370492
2013-12-27,383849
2013-12-28,363174
2013-12-29,335253
2013-12-30,374306
2013-12-31,398915
2014-01-01,376511
2014-01-02,407849
2014-01-03,470294
2014-01-04,449668
2014-01-05,386666
2014-01-06,425596
2014-01-07,539406
2014-01-08,497245
2014-01-09,441732
2014-01-10,410943
2014-01-11,360664
2014-01-12,352620
2014-01-13,393773
2014-01-14,376581
2014-01-15,404049
2014-01-16,436470
2014-01-17,420483
2014-01-18,434417
2014-01-19,398280
2014-01-20,402731
2014-01-21,437119
2014-01-22,504699
2014-01-23,500275
2014-01-24,533318
2014-01-25,476293
2014-01-26,445162
2014-01-27,436728
2014-01-28,519690
2014-01-29,527705
2014-01-30,514346
2014-01-31,441881
2014-02-01,388194
2014-02-02,358076
2014-02-03,405847
2014-02-04,437253
2014-02-05,426659
2014-02-06,446026
2014-02-07,458894
2014-02-08,438930
2014-02-09,400853
2014-02-10,440074
2014-02-11,472917
2014-02-12,481507
2014-02-13,451391
2014-02-14,424745
2014-02-15,405198
2014-02-16,410891
2014-02-17,437442
2014-02-18,406623
2014-02-19,375989
2014-02-20,383850
2014-02-21,363372
2014-02-22,356957
2014-02-23,339333
2014-02-24,393846
2014-02-25,427236
2014-02-26,438092
2014-02-27,458759
2014-02-28,460902
2014-03-01,396769
2014-03-02,368378
2014-03-03,437243
2014-03-04,469642
2014-03-05,432346
2014-03-06,422888
2014-03-07,401834
2014-03-08,357001
2014-03-09,324191
2014-03-10,368402
2014-03-11,333943
2014-03-12,353206
2014-03-13,424216
2014-03-14,396643
2014-03-15,324550
2014-03-16,341172
2014-03-17,414488
2014-03-18,398159
2014-03-19,365945
2014-03-20,366041
2014-03-21,363135
2014-03-22,317723
2014-03-23,326278
2014-03-24,393837
2014-03-25,402662
2014-03-26,419195
2014-03-27,405004
2014-03-28,351098
2014-03-29,330108
2014-03-30,345905
2014-03-31,358316
2014-04-01,336635
2014-04-02,325075
2014-04-03,336291
2014-04-04,334648
2014-04-05,316595
2014-04-06,309407
2014-04-07,329808
2014-04-08,337630
2014-04-09,333267
2014-04-10,333983
2014-04-11,317066
2014-04-12,293791
2014-04-13,278708
2014-04-14,315280
2014-04-15,345128
2014-04-16,382866
2014-04-17,352649
2014-04-18,313604
2014-04-19,286564
2014-04-20,275216
2014-04-21,305829
2014-04-22,319293
2014-04-23,321533
2014-04-24,327829
2014-04-25,325906
2014-04-26,300151
2014-04-27,281239
2014-04-28,314233
2014-04-29,328527
2014-04-30,325834
2014-05-01,318956
2014-05-02,319915
2014-05-03,294016
2014-05-04,274038
2014-05-05,310895
2014-05-06,321249
2014-05-07,326162
2014-05-08,342987
2014-05-09,345342
2014-05-10,298788
2014-05-11,280435
2014-05-12,339499
2014-05-13,374412
2014-05-14,357854
2014-05-15,338971
2014-05-16,319252
2014-05-17,299341
2014-05-18,283989
2014-05-19,314085
2014-05-20,323427
2014-05-21,341119
2014-05-22,347305
2014-05-23,327613
2014-05-24,288986
2014-05-25,282860
2014-05-26,300636
2014-05-27,367376
2014-05-28,377706
2014-05-29,362070
2014-05-30,353310
2014-05-31,330970
2014-06-01,319295
2014-06-02,371735
2014-06-03,381432
2014-06-04,364586
2014-06-05,343668
2014-06-06,338480
2014-06-07,321305
2014-06-08,311966
2014-06-09,336438
2014-06-10,356101
2014-06-11,357745
2014-06-12,359649
2014-06-13,350817
2014-06-14,307769
2014-06-15,298927
2014-06-16,377348
2014-06-17,412090
2014-06-18,425281
2014-06-19,399240
2014-06-20,386106
2014-06-21,345842
2014-06-22,331333
2014-06-23,388169
2014-06-24,403833
2014-06-25,391599
2014-06-26,392823
2014-06-27,398081
2014-06-28,378183
2014-06-29,361242
2014-06-30,391450
2014-07-01,409136
2014-07-02,410760
2014-07-03,371809
2014-07-04,302823
2014-07-05,288527
2014-07-06,300437
2014-07-07,369631
2014-07-08,394858
2014-07-09,382499
2014-07-10,374249
2014-07-11,376818
2014-07-12,367949
2014-07-13,369255
2014-07-14,397162
2014-07-15,376049
2014-07-16,340011
2014-07-17,335627
2014-07-18,337139
2014-07-19,314069
2014-07-20,309339
2014-07-21,377677
2014-07-22,416863
2014-07-23,413562
2014-07-24,367728
2014-07-25,347426
2014-07-26,344380
2014-07-27,340801
2014-07-28,347110
2014-07-29,332003
2014-07-30,334526
2014-07-31,348939
2014-08-01,360624
2014-08-02,332248
2014-08-03,313264
2014-08-04,366697
2014-08-05,383668
2014-08-06,378878
2014-08-07,370903
2014-08-08,361327
2014-08-09,339730
2014-08-10,336857
2014-08-11,376979
2014-08-12,377671
2014-08-13,352171
2014-08-14,347596
2014-08-15,340158
2014-08-16,314223
2014-08-17,325747
2014-08-18,373221
2014-08-19,394642
2014-08-20,401457
2014-08-21,394832
2014-08-22,390273
2014-08-23,381763
2014-08-24,361557
2014-08-25,397188
2014-08-26,398954
2014-08-27,404765
2014-08-28,394743
2014-08-29,377184
2014-08-30,368155
2014-08-31,353147
2014-09-01,355036
2014-09-02,392296
2014-09-03,389693
2014-09-04,399974
2014-09-05,418850
2014-09-06,377972
2014-09-07,311430
2014-09-08,334827
2014-09-09,355289
2014-09-10,367046
2014-09-11,364323
2014-09-12,327610
2014-09-13,297151
2014-09-14,275842
2014-09-15,312037
2014-09-16,326994
2014-09-17,321788
2014-09-18,324837
2014-09-19,323626
2014-09-20,305637
2014-09-21,305473
2014-09-22,315493
2014-09-23,322864
2014-09-24,323884
2014-09-25,330273
2014-09-26,333553
2014-09-27,306040
2014-09-28,289354
2014-09-29,331555
2014-09-30,334344
2014-10-01,325111
2014-10-02,331070
2014-10-03,334564
2014-10-04,293212
2014-10-05,289970
2014-10-06,317758
2014-10-07,326049
2014-10-08,318240
2014-10-09,322348
2014-10-10,322564
2014-10-11,296464
2014-10-12,284745
2014-10-13,316412
2014-10-14,330257
2014-10-15,325072
2014-10-16,324501
2014-10-17,322861
2014-10-18,296675
2014-10-19,291320
2014-10-20,331235
2014-10-21,335962
2014-10-22,344434
2014-10-23,341772
2014-10-24,339782
2014-10-25,310827
2014-10-26,284428
2014-10-27,326002
2014-10-28,327258
2014-10-29,322089
2014-10-30,340792
2014-10-31,351662
2014-11-01,343619
2014-11-02,347476
2014-11-03,359680
2014-11-04,344131
2014-11-05,331562
2014-11-06,336889
2014-11-07,355187
2014-11-08,352358
2014-11-09,316388
2014-11-10,348237
2014-11-11,346418
2014-11-12,353526
2014-11-13,385974
2014-11-14,408861
2014-11-15,397057
2014-11-16,364065
2014-11-17,388974
2014-11-18,452296
2014-11-19,458114
2014-11-20,413284
2014-11-21,423559
2014-11-22,402559
2014-11-23,344216
2014-11-24,335118
2014-11-25,362844
2014-11-26,385825
2014-11-27,355063
2014-11-28,359257
2014-11-29,359951
2014-11-30,315147
2014-12-01,342104
2014-12-02,394731
2014-12-03,383545
2014-12-04,402346
2014-12-05,389449
2014-12-06,353459
2014-12-07,353259
2014-12-08,398655
2014-12-09,399733
2014-12-10,404734
2014-12-11,418790
2014-12-12,419241
2014-12-13,389095
2014-12-14,357602
2014-12-15,373222
2014-12-16,380910
2014-12-17,390132
2014-12-18,414858
2014-12-19,413947
2014-12-20,395898
2014-12-21,369438
2014-12-22,393156
2014-12-23,366188
2014-12-24,316708
2014-12-25,299840
2014-12-26,331713
2014-12-27,321094
2014-12-28,314679
2014-12-29,361793
2014-12-30,391812
2014-12-31,409346
2015-01-01,390862
2015-01-02,372114
2015-01-03,360344
2015-01-04,321951
2015-01-05,407589
2015-01-06,446482
2015-01-07,467831
2015-01-08,529900
2015-01-09,473971
2015-01-10,469131
2015-01-11,432725
2015-01-12,411006
2015-01-13,431046
2015-01-14,454251
2015-01-15,443801
2015-01-16,422811
2015-01-17,394877
2015-01-18,356185
2015-01-19,382605
2015-01-20,395352
2015-01-21,383945
2015-01-22,402526
2015-01-23,409691
2015-01-24,389011
2015-01-25,369063
2015-01-26,408870
2015-01-27,443760
2015-01-28,450809
2015-01-29,433257
2015-01-30,417491
2015-01-31,425651
2015-02-01,380478
2015-02-02,401017
2015-02-03,449361
2015-02-04,415750
2015-02-05,423773
2015-02-06,464977
2015-02-07,388300
2015-02-08,337006
2015-02-09,364294
2015-02-10,419571
2015-02-11,424157
2015-02-12,420875
2015-02-13,471916
2015-02-14,425945
2015-02-15,468087
2015-02-16,503133
2015-02-17,485421
2015-02-18,481019
2015-02-19,526503
2015-02-20,541239
2015-02-21,464221
2015-02-22,396580
2015-02-23,436856
2015-02-24,492160
2015-02-25,445366
2015-02-26,438669
2015-02-27,456962
2015-02-28,442314
2015-03-01,399960
2015-03-02,403243
2015-03-03,420407
2015-03-04,392241
2015-03-05,425351
2015-03-06,462462
2015-03-07,412202
2015-03-08,334526
2015-03-09,359184
2015-03-10,363772
2015-03-11,351697
2015-03-12,355733
2015-03-13,354952
2015-03-14,330773
2015-03-15,308561
2015-03-16,335842
2015-03-17,333396
2015-03-18,364802
2015-03-19,368951
2015-03-20,369781
2015-03-21,326152
2015-03-22,307501
2015-03-23,353936
2015-03-24,367031
2015-03-25,348581
2015-03-26,339096
2015-03-27,361327
2015-03-28,377525
2015-03-29,366875
2015-03-30,349058
2015-03-31,345077
2015-04-01,342097
2015-04-02,338129
2015-04-03,307732
2015-04-04,298613
2015-04-05,298600
2015-04-06,317784
2015-04-07,329489
2015-04-08,327816
2015-04-09,328861
2015-04-10,320698
2015-04-11,293538
2015-04-12,284366
2015-04-13,311192
2015-04-14,317091
2015-04-15,317639
2015-04-16,321514
2015-04-17,318451
2015-04-18,290694
2015-04-19,277712
2015-04-20,309268
2015-04-21,318642
2015-04-22,326853
2015-04-23,336395
2015-04-24,334952
2015-04-25,304179
2015-04-26,294975
2015-04-27,321595
2015-04-28,331281
2015-04-29,320057
2015-04-30,317306
2015-05-01,321549
2015-05-02,292368
2015-05-03,276113
2015-05-04,314403
2015-05-05,334114
2015-05-06,340201
2015-05-07,350248
2015-05-08,360676
2015-05-09,336588
2015-05-10,323184
2015-05-11,363209
2015-05-12,348590
2015-05-13,321858
2015-05-14,319199
2015-05-15,322226
2015-05-16,316041
2015-05-17,312643
2015-05-18,364732
2015-05-19,350761
2015-05-20,323044
2015-05-21,319151
2015-05-22,316739
2015-05-23,283672
2015-05-24,281949
2015-05-25,302205
2015-05-26,355032
2015-05-27,366620
2015-05-28,365224
2015-05-29,372824
2015-05-30,352001
2015-05-31,323014
2015-06-01,323099
2015-06-02,322159
2015-06-03,319892
2015-06-04,340288
2015-06-05,362893
2015-06-06,326771
2015-06-07,312817
2015-06-08,368109
2015-06-09,352345
2015-06-10,366574
2015-06-11,402345
2015-06-12,407862
2015-06-13,373213
2015-06-14,360154
2015-06-15,406958
2015-06-16,413921
2015-06-17,384101
2015-06-18,395188
2015-06-19,382553
2015-06-20,346063
2015-06-21,347185
2015-06-22,394547
2015-06-23,425036
2015-06-24,395008
2015-06-25,380087
2015-06-26,379673
2015-06-27,333726
2015-06-28,296127
2015-06-29,325563
2015-06-30,340329
2015-07-01,337894
2015-07-02,337120
2015-07-03,308255
2015-07-04,300292
2015-07-05,302803
2015-07-06,358639
2015-07-07,388247
2015-07-08,360769
2015-07-09,363646
2015-07-10,367865
2015-07-11,339846
2015-07-12,328419
2015-07-13,362621
2015-07-14,374982
2015-07-15,361301
2015-07-16,356298
2015-07-17,382293
2015-07-18,392823
2015-07-19,382648
2015-07-20,400696
2015-07-21,414281
2015-07-22,384738
2015-07-23,379060
2015-07-24,386463
2015-07-25,374606
2015-07-26,373009
2015-07-27,404609
2015-07-28,426424
2015-07-29,436380
2015-07-30,424994
2015-07-31,398227
2015-08-01,361512
2015-08-02,345590
2015-08-03,384897
2015-08-04,392530
2015-08-05,392192
2015-08-06,371867
2015-08-07,356699
2015-08-08,353231
2015-08-09,353268
2015-08-10,392886
2015-08-11,391749
2015-08-12,370064
2015-08-13,364557
2015-08-14,378977
2015-08-15,364691
2015-08-16,362714
2015-08-17,402355
2015-08-18,398633
2015-08-19,410362
2015-08-20,394882
2015-08-21,359074
2015-08-22,330142
2015-08-23,328571
2015-08-24,370844
2015-08-25,348724
2015-08-26,329619
2015-08-27,334668
2015-08-28,347186
2015-08-29,331258
2015-08-30,338585
2015-08-31,387307
2015-09-01,406763
2015-09-02,414231
2015-09-03,412810
2015-09-04,403829
2015-09-05,350778
2015-09-06,347250
2015-09-07,359493
2015-09-08,404758
2015-09-09,402493
2015-09-10,374197
2015-09-11,356744
2015-09-12,306768
2015-09-13,275791
2015-09-14,311434
2015-09-15,333968
2015-09-16,345534
2015-09-17,354459
2015-09-18,358433
2015-09-19,331117
2015-09-20,294973
2015-09-21,322323
2015-09-22,333442
2015-09-23,337794
2015-09-24,344228
2015-09-25,334775
2015-09-26,301121
2015-09-27,289126
2015-09-28,337989
2015-09-29,354658
2015-09-30,330595
2015-10-01,312162
2015-10-02,309229
2015-10-03,296242
2015-10-04,276247
2015-10-05,309678
2015-10-06,323697
2015-10-07,323399
2015-10-08,324579
2015-10-09,326595
2015-10-10,288418
2015-10-11,275275
2015-10-12,311076
2015-10-13,319152
2015-10-14,312593
2015-10-15,321183
2015-10-16,315946
2015-10-17,304933
2015-10-18,305725
2015-10-19,340440
2015-10-20,334752
2015-10-21,323726
2015-10-22,320192
2015-10-23,316589
2015-10-24,287783
2015-10-25,272900
2015-10-26,310881
2015-10-27,329706
2015-10-28,330436
2015-10-29,318767
2015-10-30,330305
2015-10-31,313228
2015-11-01,291625
2015-11-02,311506
2015-11-03,321366
2015-11-04,317031
2015-11-05,321323
2015-11-06,319565
2015-11-07,292186
2015-11-08,294414
2015-11-09,340427
2015-11-10,332068
2015-11-11,329696
2015-11-12,327526
2015-11-13,331552
2015-11-14,320650
2015-11-15,308262
2015-11-16,334830
2015-11-17,331548
2015-11-18,323407
2015-11-19,318451
2015-11-20,340656
2015-11-21,337953
2015-11-22,326996
2015-11-23,378426
2015-11-24,372377
2015-11-25,332792
2015-11-26,288829
2015-11-27,277001
2015-11-28,288379
2015-11-29,295662
2015-11-30,342923
2015-12-01,349388
2015-12-02,347331
2015-12-03,369402
2015-12-04,384914
2015-12-05,362890
2015-12-06,347924
2015-12-07,364702
2015-12-08,363606
2015-12-09,369596
2015-12-10,351788
2015-12-11,338665
2015-12-12,302213
2015-12-13,289054
2015-12-14,323881
2015-12-15,341128
2015-12-16,350496
2015-12-17,347076
2015-12-18,378625
2015-12-19,380909
2015-12-20,367257
2015-12-21,366196
2015-12-22,336612
2015-12-23,326191
2015-12-24,285052
2015-12-25,266619
2015-12-26,276271
2015-12-27,284758
2015-12-28,332060
2015-12-29,335675
2015-12-30,337399
2015-12-31,334674
2016-01-01,334366
2016-01-02,347904
2016-01-03,349015
2016-01-04,390515
2016-01-05,430178
2016-01-06,427867
2016-01-07,403532
2016-01-08,387286
2016-01-09,336119
2016-01-10,332907
2016-01-11,433846
2016-01-12,434896
2016-01-13,458525
2016-01-14,415513
2016-01-15,387592
2016-01-16,357927
2016-01-17,373070
2016-01-18,460513
2016-01-19,490956
2016-01-20,482832
2016-01-21,447709
2016-01-22,451598
2016-01-23,424412
2016-01-24,401951
2016-01-25,414383
2016-01-26,392116
2016-01-27,395743
2016-01-28,418001
2016-01-29,396365
2016-01-30,372187
2016-01-31,323424
2016-02-01,338951
2016-02-02,364485
2016-02-03,342173
2016-02-04,371662
2016-02-05,397060
2016-02-06,371660
2016-02-07,354057
2016-02-08,379194
2016-02-09,422624
2016-02-10,456309
2016-02-11,463446
2016-02-12,454072
2016-02-13,420313
2016-02-14,433075
2016-02-15,425737
2016-02-16,404567
2016-02-17,397844
2016-02-18,395360
2016-02-19,383020
2016-02-20,315092
2016-02-21,298370
2016-02-22,345286
2016-02-23,361663
2016-02-24,360713
2016-02-25,385406
2016-02-26,403719
2016-02-27,361398
2016-02-28,324140
2016-02-29,327245
2016-03-01,354122
2016-03-02,377640
2016-03-03,410240
2016-03-04,398186
2016-03-05,362171
